id,neighbourhood,neighbourhood_group,latitude,longitude,dist_km_sol,dist_km_airport
20470,Centro,Centro,40.412,-3.69572,2.188839,13.814201000000017
20471,Argüelles,Moncloa - Aravaca,40.42634,-3.71804,2.560081,15.218078000000013
20472,Cortes,Centro,40.41362,-3.69608,2.11201,13.607204000000015
20473,Centro,Centro,40.41358,-3.69717,2.003325,13.832945000000018
20474,Cortes,Centro,40.41383,-3.69542,2.1193530000000003,13.614547000000018
20475,Acacias,Arganzuela,40.40413,-3.70353,2.265823,15.297639000000014
20476,Malasaña,Centro,40.42512,-3.70335,2.2692589999999995,13.913459000000016
20477,Centro,Centro,40.40926,-3.70192,2.046837,14.830581000000016
20478,San Blas,San Blas - Canillejas,40.4282,-3.6091,10.813358,7.227226999999999
20479,Malasaña,Centro,40.4213,-3.70306,1.838564,13.730322000000015
20480,San Blas,San Blas - Canillejas,40.42796,-3.60884,10.813358,7.227226999999999
20481,San Blas,San Blas - Canillejas,40.42658,-3.60831,10.675119999999998,7.610846
20482,Centro,Centro,40.41527,-3.701,1.6365440000000002,13.693038000000016
20483,San Blas,San Blas - Canillejas,40.4269,-3.61009,11.052704,8.136262
20484,Ibiza,Retiro,40.41874,-3.67749,4.164042999999999,11.875553000000007
20485,Cortes,Centro,40.41751,-3.69933,1.995362,13.504107000000015
20486,Centro,Centro,40.42483,-3.70584,1.930222,14.144995000000014
20487,Chamberí,Chamberí,40.43479,-3.69832,3.383324,12.971083000000007
20488,Centro,Centro,40.42254,-3.7043,1.848181,14.02096400000002
20489,Barajas,Barajas,40.45265,-3.5898,12.647237999999993,3.1882550000000003
20491,Hispanoamérica,Chamartín,40.45886,-3.68838,6.864434000000002,11.516846
20492,Guindalera,Salamanca,40.43678,-3.66428,6.041840000000002,10.294148000000003
20493,Tetuán,Tetuán,40.4577,-3.69914,5.8025610000000025,12.810581000000006
20495,Salamanca,Salamanca,40.43021,-3.66633,5.274522000000002,10.368646000000004
20496,Centro,Centro,40.419,-3.69998,2.110773,13.381147000000016
20497,Salamanca,Salamanca,40.43682,-3.67356,5.8094730000000006,10.833376000000005
20498,Cortes,Centro,40.41475,-3.70125,1.4721150000000005,13.83610800000002
20499,Carabanchel,Carabanchel,40.37666,-3.74486,7.133792,20.556583999999987
20500,La Latina,Centro,40.41046,-3.70566,1.4099260000000002,14.84569500000002
20501,La Latina,Centro,40.41278,-3.71333,1.3792679999999995,15.093780000000017
20503,Palacio,Centro,40.41826,-3.70957,1.429182,14.358889000000014
20504,Centro,Centro,40.41789,-3.70921,1.4095050000000002,14.339212000000014
20506,Centro,Centro,40.40817,-3.70927,1.7203529999999998,15.156122000000014
20507,Puente de Vallecas,Puente de Vallecas,40.38991,-3.64388,7.039931000000001,12.535527000000002
20508,Recoletos,Salamanca,40.42604,-3.68037,4.090721999999999,11.48215400000001
20510,Sol,Centro,40.41843,-3.70458,1.964607,13.833394000000018
20511,Tetuán,Tetuán,40.45729,-3.71069,5.809373000000003,13.835294000000006
20512,Justicia,Centro,40.42568,-3.69471,3.057810999999999,13.011092000000016
20513,Chamartín,Chamartín,40.44173,-3.67454,5.988702000000002,10.890947000000006
20514,Tetuán,Tetuán,40.47075,-3.70116,7.462967000000004,13.237826000000004
20515,Fuente del Berro,Salamanca,40.42631,-3.66171,5.6832410000000015,10.514500000000009
20517,Castellana,Salamanca,40.43021,-3.68685,3.819037999999999,12.09900000000001
20518,Centro,Centro,40.41604,-3.70362,0.104131,14.106658000000015
20519,Centro,Centro,40.41303,-3.70321,1.6350680000000002,14.371391000000012
20520,Sol,Centro,40.41467,-3.70371,1.2397420000000003,13.914381000000017
20521,Justicia,Centro,40.42534,-3.70021,2.351081,13.494207000000014
20522,Usera,Usera,40.37901,-3.69127,5.686783,16.488148000000006
20523,Hortaleza,Hortaleza,40.48786,-3.66547,11.747737,10.179771000000006
20524,Moncloa,Moncloa - Aravaca,40.46438,-3.74973,7.587943000000003,18.89259699999999
20525,Puente de Vallecas,Puente de Vallecas,40.40034,-3.66374,5.227134,12.992942000000014
20526,Moncloa,Moncloa - Aravaca,40.464,-3.74961,7.587943000000003,18.89259699999999
20527,Puente de Vallecas,Puente de Vallecas,40.39968,-3.66402,5.194299,13.050008000000016
20529,Puente de Vallecas,Puente de Vallecas,40.39671,-3.66001,5.51097,13.368305000000015
20530,Imperial,Arganzuela,40.4114,-3.71964,2.500285,16.26538300000001
20531,Ciudad Lineal,Ciudad Lineal,40.42788,-3.64388,7.242251000000002,9.080988000000003
20532,Sol,Centro,40.41482,-3.70745,0.815169,14.771158000000018
20533,Carabanchel,Carabanchel,40.3932,-3.71011,4.157515999999999,17.593284999999987
20534,Centro,Centro,40.40781,-3.70135,2.052045,14.845646000000016
20535,Sol,Centro,40.41583,-3.70766,0.5257430000000001,14.528270000000015
20536,Sol,Centro,40.41434,-3.70811,1.1117579999999998,14.547527000000017
20537,Malasaña,Centro,40.4205,-3.70572,1.5020740000000004,13.940110000000018
20538,Castilla,Chamartín,40.468,-3.68495,7.532219000000005,11.587336000000002
20539,Centro,Centro,40.42156,-3.7058,1.704885,13.989119000000017
20540,Malasaña,Centro,40.42296,-3.70561,1.885954,14.058737000000017
20541,Guindalera,Salamanca,40.43174,-3.67007,5.271449000000001,10.600093000000006
20542,Aluche,Latina,40.4076,-3.73147,3.3353489999999995,17.100446999999992
20543,Fuencarral-el Pardo,Fuencarral - El Pardo,40.48334,-3.72229,9.385314,14.757088000000005
20544,Carabanchel,Carabanchel,40.39157,-3.72184,4.778361000000001,18.214129999999987
20545,Moratalaz,Moratalaz,40.40671,-3.63954,7.4525700000000015,10.966101000000002
20546,Embajadores,Centro,40.41217,-3.70221,1.584641,14.320964000000014
20547,Aluche,Latina,40.40726,-3.73436,3.545831,17.310928999999984
20548,La Latina,Centro,40.40964,-3.70782,1.567465,15.003234000000017
20549,Centro,Centro,40.42482,-3.70269,2.2409859999999995,13.885186000000015
20550,Carabanchel,Carabanchel,40.38986,-3.72322,4.755376,18.191144999999985
20551,La Latina,Centro,40.40867,-3.70564,1.590213,15.025982000000017
20552,Goya,Salamanca,40.42446,-3.67213,4.428036,10.953437000000006
20553,Arapiles,Chamberí,40.43809,-3.71008,3.513314,13.805634000000008
20554,Gaztambide,Chamberí,40.43845,-3.71277,3.887894999999999,13.880006000000009
20555,San Blas,San Blas - Canillejas,40.44145,-3.62888,8.785422,6.873071999999997
20556,Cortes,Centro,40.41819,-3.69925,1.995362,13.504107000000015
20557,Palacio,Centro,40.4087,-3.71296,1.745547,15.248334000000014
20559,Gaztambide,Chamberí,40.43675,-3.71147,3.465196,14.040080000000009
20560,Centro,Centro,40.41868,-3.69729,2.198644,13.707389000000015
20562,Centro,Centro,40.40962,-3.70884,1.49313,14.928899000000015
20563,Trafalgar,Chamberí,40.43198,-3.70057,3.2903039999999995,13.349998000000014
20564,Centro,Centro,40.42199,-3.70526,1.7880079999999998,13.960791000000016
20565,Tetuán,Tetuán,40.45615,-3.70682,5.733460000000002,13.822459000000007
20566,Centro,Centro,40.41457,-3.69987,1.6238390000000005,13.855252000000018
20567,Centro,Centro,40.42111,-3.70875,1.350271,14.180852000000014
20568,Cortes,Centro,40.41494,-3.69984,1.6238390000000005,13.855252000000018
20569,Cortes,Centro,40.41569,-3.69857,2.1598399999999995,13.584231000000017
20570,Centro,Centro,40.41187,-3.69459,2.176744,14.01720000000002
20571,Usera,Usera,40.38554,-3.70616,5.114458000000002,17.537191999999987
20572,San Blas,San Blas - Canillejas,40.44871,-3.56656,15.614364999999992,7.208087000000001
20573,Embajadores,Centro,40.41002,-3.70566,1.464803,14.900572000000018
20574,San Blas,Barajas,40.44973,-3.56695,14.516502999999997,4.547944999999999
20575,San Blas,San Blas - Canillejas,40.44908,-3.56834,15.515078999999991,7.1625630000000005
20576,Berruguete,Tetuán,40.4551,-3.70366,5.2424120000000025,13.331411000000006
20577,San Blas,San Blas - Canillejas,40.44825,-3.56815,15.459047999999994,7.1065320000000005
20578,Barajas,Barajas,40.44979,-3.56653,15.683457999999993,7.27718
20580,San Blas,San Blas - Canillejas,40.44856,-3.56697,15.498148999999993,7.145633
20581,San Blas,San Blas - Canillejas,40.44957,-3.56812,15.78248099999999,7.376202999999999
20582,San Blas,San Blas - Canillejas,40.44901,-3.5672,15.515078999999991,7.1625630000000005
20583,Usera,Usera,40.37978,-3.71421,5.913786000000002,18.493667999999985
20584,Retiro,Retiro,40.41834,-3.67242,4.564425999999999,11.820468000000009
20586,Centro,Centro,40.40868,-3.69283,2.504735,14.030756000000016
20587,Sol,Centro,40.4193,-3.70598,1.817727,13.862315000000017
20588,San Blas,San Blas - Canillejas,40.43253,-3.61714,10.209252000000005,7.276052999999997
20589,Carabanchel,Carabanchel,40.36534,-3.76346,9.191469,22.627237999999974
20591,Centro,Centro,40.41984,-3.70627,1.4442420000000005,13.882278000000015
20592,Malasaña,Centro,40.42213,-3.7019,2.023052,13.914810000000015
20593,Centro,Centro,40.42418,-3.69874,2.404091999999999,13.365771000000011
20594,San Blas,San Blas - Canillejas,40.44872,-3.56815,15.515078999999991,7.1625630000000005
20595,Barajas,Barajas,40.46476,-3.59454,13.189588999999994,3.481055
20596,Centro,Centro,40.41992,-3.69994,2.369197,13.416101000000015
20597,Centro,Centro,40.40913,-3.69392,2.198673,14.173497000000014
20598,La Latina,Centro,40.41048,-3.70511,1.6618229999999998,15.097592000000017
20599,Palacio,Centro,40.41826,-3.70935,1.3781370000000004,14.307844000000015
20600,Salamanca,Salamanca,40.43129,-3.6805,4.448957999999998,11.665894000000009
20601,Palos do Moguer,Arganzuela,40.40092,-3.69205,3.529873,15.055894000000016
20602,Ciudad Lineal,Ciudad Lineal,40.42841,-3.65782,6.684648000000001,10.126186000000008
20603,Puente de Vallecas,Puente de Vallecas,40.39113,-3.65762,6.131402000000001,13.701355
20604,Arganzuela,Arganzuela,40.40192,-3.69041,3.2904089999999995,14.816430000000018
20605,Centro,Centro,40.42227,-3.70258,1.950533,13.842291000000015
20606,Carabanchel,Carabanchel,40.38643,-3.72481,5.280572000000001,18.716340999999986
20607,Sol,Centro,40.41681,-3.7042,0.0,14.210789000000016
20608,Centro,Chamberí,40.42933,-3.70352,2.541927,13.977675000000016
20609,Centro,Centro,40.41705,-3.70312,2.074634,13.943421000000017
20610,Aluche,Latina,40.38165,-3.76865,8.346733999999998,22.11183199999998
20611,Malasaña,Centro,40.42057,-3.70296,1.80779,13.699548000000018
20612,Embajadores,Centro,40.4099,-3.69836,2.473567,14.449017000000014
20613,Trafalgar,Chamberí,40.42995,-3.70324,2.640832,14.076580000000016
20614,Malasaña,Centro,40.42292,-3.70483,1.973728,14.146511000000013
20615,Aluche,Latina,40.40807,-3.73463,3.405111999999999,17.17020999999999
20616,Delicias,Arganzuela,40.3926,-3.69082,4.023102999999999,16.100305000000006
20617,Palacio,Centro,40.41957,-3.71073,1.5289750000000002,14.359556000000016
20618,Retiro,Retiro,40.4184,-3.6763,4.297928,11.811584000000009
20619,Delicias,Arganzuela,40.39297,-3.69352,3.721393,15.798595000000011
20620,Imperial,Arganzuela,40.41276,-3.72095,1.962972,15.728070000000011
20621,Retiro,Retiro,40.41824,-3.67598,4.313998,11.82765400000001
20622,Jerónimos,Retiro,40.4071,-3.68722,2.820642,13.85850000000002
20624,Puente de Vallecas,Puente de Vallecas,40.39708,-3.66612,4.902724999999999,13.476931000000016
20625,San Blas,San Blas - Canillejas,40.4398,-3.63254,8.268192,7.1348059999999975
20626,San Blas,San Blas - Canillejas,40.43901,-3.63511,8.088296000000001,7.222685999999997
20627,Salamanca,Salamanca,40.42224,-3.69032,3.0794269999999995,12.631125000000011
20628,Aluche,Latina,40.36709,-3.76375,8.961679999999998,22.397448999999973
20629,Recoletos,Salamanca,40.42726,-3.68699,3.652331,12.274539000000011
20630,Palacio,Centro,40.41105,-3.71283,1.579494,15.015263000000012
20631,Embajadores,Centro,40.40858,-3.69811,2.817845,15.187056000000014
20632,Delicias,Arganzuela,40.3996,-3.69531,3.110176,15.485223000000012
20634,Palos do Moguer,Arganzuela,40.40142,-3.6902,3.2904089999999995,14.816430000000018
20635,Justicia,Centro,40.42205,-3.69852,2.628502,13.481794000000017
20636,Salamanca,Salamanca,40.42683,-3.68618,3.9009869999999993,12.015587000000007
20637,Salamanca,Salamanca,40.42932,-3.6722,5.013351000000002,10.906056000000008
20638,Cortes,Centro,40.41453,-3.70321,2.130091,13.893347000000016
20639,San Blas,San Blas - Canillejas,40.43925,-3.63254,8.343587000000001,7.062757999999997
20640,Ciudad Lineal,Ciudad Lineal,40.42282,-3.65548,5.849754000000002,10.224993000000008
20642,Barajas,Barajas,40.47617,-3.58377,14.755018999999995,2.315982000000001
20643,Hortaleza,Hortaleza,40.49627,-3.65159,13.093906,10.308572000000002
20644,Rios Rosas,Chamberí,40.44513,-3.70245,4.822541000000001,13.576589000000013
20645,Carabanchel,Carabanchel,40.38981,-3.71319,4.719279,18.113782999999987
20646,Tetuán,Tetuán,40.46775,-3.69906,6.968715000000002,13.167250000000006
20647,Arapiles,Chamberí,40.43866,-3.71009,3.663130999999999,13.65524200000001
20648,Embajadores,Centro,40.41302,-3.70456,1.471222,14.251897000000016
20649,La Latina,Centro,40.41286,-3.70754,1.099702,14.535471000000015
20650,Centro,Centro,40.41364,-3.7013,1.3814360000000003,14.117759000000015
20651,Puente de Vallecas,Puente de Vallecas,40.38823,-3.65295,6.558909000000002,13.448064999999998
20652,Aluche,Latina,40.38971,-3.75712,6.786163999999999,20.551261999999983
20653,Arganzuela,Arganzuela,40.41134,-3.72129,2.119002,15.884100000000007
20654,Embajadores,Centro,40.40924,-3.70189,2.046837,14.830581000000016
20655,Puente de Vallecas,Puente de Vallecas,40.38883,-3.65215,6.585592000000002,13.400586
20656,Carabanchel,Carabanchel,40.38864,-3.73388,5.608997000000001,19.044765999999985
20657,Sol,Centro,40.41738,-3.70273,2.074634,13.943421000000017
20658,Centro,Centro,40.4172,-3.70377,2.074634,13.943421000000017
20659,Embajadores,Centro,40.4122,-3.70303,1.6350680000000002,14.371391000000012
20660,Centro,Centro,40.42092,-3.69869,2.38296,13.429864000000016
20661,Ciudad Lineal,Ciudad Lineal,40.43036,-3.65325,6.679488000000001,9.373473000000004
20662,Ciudad Lineal,Ciudad Lineal,40.43068,-3.6525,6.460389000000001,9.154374000000004
20663,Malasaña,Centro,40.42569,-3.71073,2.399453999999999,14.675612000000015
20664,Gaztambide,Chamberí,40.43428,-3.71389,3.212733,14.52137400000001
20665,Embajadores,Centro,40.40933,-3.70869,1.514228,14.949997000000018
20666,Centro,Centro,40.42589,-3.70919,2.011039,14.308098000000014
20667,Centro,Centro,40.42594,-3.70921,2.011039,14.308098000000014
20668,Malasaña,Centro,40.4257,-3.71053,2.078161,14.354319000000014
20670,Centro,Centro,40.42372,-3.70903,1.768577,14.459907000000014
20671,Sol,Centro,40.41682,-3.70759,1.13735,14.574049000000011
20672,Justicia,Centro,40.42053,-3.69783,2.255955,13.302859000000016
20673,Justicia,Centro,40.42023,-3.69845,2.4586779999999995,13.505582000000016
20674,Centro,Centro,40.42179,-3.70608,1.704885,13.989119000000017
20676,Justicia,Centro,40.42171,-3.69768,2.706252,13.186997000000014
20677,Malasaña,Centro,40.42544,-3.70612,2.105662,14.060609000000015
20678,Tetuán,Tetuán,40.45756,-3.69548,6.092449000000003,12.366556000000005
20679,Acacias,Arganzuela,40.40142,-3.71194,2.482233,15.918002000000008
20681,Palos do Moguer,Arganzuela,40.40229,-3.69193,3.4138409999999992,14.939862000000016
20682,Puente de Vallecas,Puente de Vallecas,40.39789,-3.65858,5.724764,13.170944000000018
20683,San Blas,San Blas - Canillejas,40.441,-3.63167,8.541298000000003,7.010663999999998
20684,Centro,Centro,40.41571,-3.70439,0.104131,14.106658000000015
20685,Chamberí,Chamberí,40.44492,-3.69604,4.605394,13.07919100000001
20686,Goya,Salamanca,40.42821,-3.67109,4.809991000000001,10.608855000000007
20687,Palos do Moguer,Arganzuela,40.40174,-3.69372,3.125421,14.730897000000017
20688,Cuatro Caminos,Tetuán,40.45573,-3.69316,6.092690000000003,12.187329000000002
20689,Aluche,Latina,40.3906,-3.74616,5.773743,19.385897999999987
20690,Puente de Vallecas,Puente de Vallecas,40.37115,-3.65936,7.917947000000002,15.064770000000005
20691,San Blas,San Blas - Canillejas,40.43691,-3.60707,10.900431,6.724588
20692,Centro,Centro,40.41614,-3.70065,1.859518,13.622774000000016
20693,Carabanchel,Carabanchel,40.39187,-3.72579,4.48374,17.919508999999987
20694,Carabanchel,Carabanchel,40.39184,-3.72764,5.012679,18.448447999999985
20695,Carabanchel,Carabanchel,40.39151,-3.72782,4.665773000000001,18.101541999999988
20696,Carabanchel,Carabanchel,40.39172,-3.72668,4.575847,18.011615999999986
20697,Cuatro Caminos,Tetuán,40.44828,-3.69436,5.294711000000002,12.98290200000001
20698,Centro,Centro,40.42364,-3.69898,2.435891,13.289183000000016
20699,Carabanchel,Carabanchel,40.39789,-3.71648,3.708382999999999,17.14415199999999
20700,Pacifico,Retiro,40.40621,-3.67672,3.8613399999999993,13.258417000000016
20701,Fuencarral-el Pardo,Fuencarral - El Pardo,40.47516,-3.73349,8.678895000000006,15.647539000000004
20702,Embajadores,Centro,40.41318,-3.70318,1.6350680000000002,14.371391000000012
20703,Arganzuela,Arganzuela,40.40245,-3.69225,3.123522999999999,14.728999000000018
20704,Centro,Centro,40.40989,-3.70766,1.637713,15.073482000000014
20705,Puente de Vallecas,Puente de Vallecas,40.40256,-3.66344,5.339285,13.065389000000016
20706,Chamberí,Chamberí,40.43563,-3.69882,3.708889999999999,13.00854900000001
20707,Centro,Centro,40.40992,-3.70417,1.7575659999999995,15.125279000000017
20708,Prosperidad,Chamartín,40.44193,-3.67243,6.137962000000002,11.019718000000008
20709,Palacio,Centro,40.41161,-3.70872,1.25753,14.693299000000016
20710,Centro,Centro,40.41882,-3.70722,1.0415519999999998,14.478251000000014
20711,Centro,Centro,40.42707,-3.70383,2.448277,13.720953000000016
20712,Ciudad Lineal,Ciudad Lineal,40.43605,-3.65936,6.620520000000002,9.753023000000004
20713,Hortaleza,Hortaleza,40.46626,-3.64713,9.985135999999995,8.175121999999998
20714,Moncloa,Moncloa - Aravaca,40.4262,-3.71406,2.4073769999999994,14.753748000000014
20715,Embajadores,Centro,40.41,-3.70366,1.7575659999999995,15.125279000000017
20717,Chamberí,Chamberí,40.4317,-3.70611,2.699021,13.923538000000008
20718,Centro,Centro,40.4246,-3.70293,2.175876,13.980552000000015
20719,Hortaleza,Hortaleza,40.45183,-3.61372,11.090959999999995,5.234424999999998
20720,Argüelles,Moncloa - Aravaca,40.4316,-3.72057,3.252233999999999,15.229595000000012
20721,Aluche,Latina,40.37688,-3.78,9.473870000000003,23.23896799999997
20722,Arganzuela,Arganzuela,40.40271,-3.71316,2.270037,15.705806000000011
20723,Chamberí,Chamberí,40.43506,-3.70674,3.162318,13.773841000000008
20724,Sol,Centro,40.41597,-3.70311,2.156118,13.919374000000015
20725,Sol,Centro,40.41725,-3.70389,2.074634,13.943421000000017
20726,Retiro,Retiro,40.40439,-3.67483,4.173449,13.263762000000018
20727,Centro,Centro,40.42131,-3.70946,1.718674,14.549255000000016
20728,Centro,Centro,40.4238,-3.7042,2.10034,14.114865000000016
20729,Villa de Vallecas,Villa de Vallecas,40.37931,-3.62218,10.246757,13.488493000000002
20730,Centro,Centro,40.41577,-3.70193,2.156118,13.919374000000015
20731,Prosperidad,Chamartín,40.44189,-3.67379,5.953722000000001,11.008492000000006
20732,Chamberí,Chamberí,40.42955,-3.69982,2.929295,13.076906000000012
20733,Malasaña,Centro,40.42776,-3.70866,2.173838,14.241804000000014
20735,Fuencarral-el Pardo,Fuencarral - El Pardo,40.5045,-3.70008,12.249344999999996,14.304143000000003
20736,Salamanca,Salamanca,40.44266,-3.66233,6.784313000000002,10.158688000000003
20737,Salamanca,Salamanca,40.44181,-3.66228,6.6479620000000015,10.055283000000005
20738,Puente de Vallecas,Puente de Vallecas,40.3921,-3.67047,5.364202000000001,14.036316000000015
20739,Puente de Vallecas,Puente de Vallecas,40.38414,-3.66208,6.629614,14.710495000000003
20740,Goya,Salamanca,40.42872,-3.67469,4.598075,11.015501000000008
20741,Castellana,Salamanca,40.43331,-3.68492,4.220613999999999,11.861362000000009
20742,Aluche,Latina,40.39286,-3.75807,6.382305,20.147402999999983
20743,Centro,Centro,40.42108,-3.7001,2.805639,13.579674000000011
20744,Centro,Centro,40.41544,-3.70015,1.6365440000000002,13.693038000000016
20745,Chamberí,Chamberí,40.43973,-3.70034,4.226163,13.84694500000001
20746,Aluche,Latina,40.40828,-3.74908,5.405774999999999,19.170872999999983
20747,Sol,Centro,40.41707,-3.70404,0.0,14.210789000000016
20748,Ciudad Lineal,Ciudad Lineal,40.42505,-3.65198,6.729944000000001,9.909961000000004
20749,Valdeacederas,Tetuán,40.46437,-3.70342,6.552381000000003,13.137118000000006
20750,Carabanchel,Carabanchel,40.37581,-3.73259,6.730705,19.644634999999987
20751,Ciudad Lineal,Ciudad Lineal,40.4343,-3.65434,6.314838000000003,9.198040000000002
20752,Aluche,Latina,40.39672,-3.76603,6.294425999999999,20.059523999999985
20753,Centro,Centro,40.4225,-3.71173,1.6520910000000004,14.466872000000016
20754,Malasaña,Centro,40.42207,-3.70231,1.950533,13.842291000000015
20755,Centro,Centro,40.4204,-3.712,1.643965,14.474546000000013
20756,Centro,Centro,40.41037,-3.70444,1.622801,15.058570000000014
20757,Usera,Usera,40.38361,-3.71079,5.236297,17.816178999999984
20758,Ciudad Lineal,Ciudad Lineal,40.43508,-3.65456,6.364503000000003,9.497006000000004
20759,Almenara,Tetuán,40.47453,-3.69546,7.705142000000003,12.487630000000006
20760,Usera,Usera,40.38906,-3.69984,4.720599,16.886179999999996
20761,Palacio,Centro,40.41929,-3.71705,2.820936,15.775959000000013
20762,Hortaleza,Hortaleza,40.47581,-3.65409,10.490637,8.773690000000002
20763,Pacifico,Retiro,40.40445,-3.68012,3.568152,13.666936000000016
20764,Malasaña,Centro,40.42242,-3.70739,1.5155200000000002,14.213583000000014
20765,Chamberí,Chamberí,40.42988,-3.70477,2.5006759999999995,13.936424000000017
20766,Almenara,Tetuán,40.46586,-3.69139,6.894863000000002,12.290817000000004
20767,Recoletos,Salamanca,40.4211,-3.68466,3.30595,12.160982000000011
20768,Malasaña,Centro,40.42432,-3.70649,1.7735260000000002,14.328877000000016
20769,Malasaña,Centro,40.42939,-3.70553,2.400336999999999,13.690933000000015
20770,Salamanca,Salamanca,40.42847,-3.67486,4.598075,11.015501000000008
20771,Barajas,Barajas,40.47428,-3.59024,14.457583999999995,3.075051000000001
20772,Cortes,Centro,40.41518,-3.69899,2.1598399999999995,13.584231000000017
20774,Malasaña,Centro,40.42463,-3.70921,2.143811,14.457842000000015
20775,Ciudad Lineal,Ciudad Lineal,40.43981,-3.64364,7.441973000000003,8.353928
20776,La Latina,Centro,40.41074,-3.71236,1.579494,15.015263000000012
20777,Argüelles,Moncloa - Aravaca,40.42184,-3.71578,2.225833,15.116627000000015
20778,Palacio,Centro,40.41725,-3.7092,0.9879199999999998,14.990447000000014
20779,Hortaleza,Hortaleza,40.49635,-3.65468,13.055908,10.209950000000005
20780,Villaverde,Villaverde,40.34548,-3.70597,9.919415000000004,20.164471999999986
20781,Puente de Vallecas,Puente de Vallecas,40.38974,-3.6651,5.799620999999999,14.116634000000015
20783,Palacio,Centro,40.42197,-3.71071,1.6749170000000002,14.489698000000017
20784,Palacio,Centro,40.41914,-3.70982,1.4932290000000004,14.422936000000016
20785,Berruguete,Tetuán,40.46144,-3.70148,6.217685000000003,12.802422000000004
20786,Moncloa,Moncloa - Aravaca,40.46326,-3.75041,7.587943000000003,18.89259699999999
20787,Aluche,Latina,40.37932,-3.78178,9.296040000000003,23.06113799999997
20788,Acacias,Arganzuela,40.40309,-3.70147,2.312755,15.332202000000011
20789,La Latina,Centro,40.40979,-3.71114,1.7339519999999995,15.169721000000017
20790,Centro,Centro,40.41746,-3.71156,1.073217,15.075744000000016
20791,Palacio,Centro,40.40846,-3.71108,1.847151,15.349938000000012
20792,Malasaña,Centro,40.42478,-3.70383,2.175876,13.980552000000015
20793,La Latina,Centro,40.40982,-3.70924,1.4524470000000005,14.888216000000018
20794,Palacio,Centro,40.41963,-3.70852,1.190184,14.119891000000012
20795,Palacio,Centro,40.41539,-3.7122,0.906761,14.909288000000018
20796,San Blas,San Blas - Canillejas,40.44742,-3.57538,14.584466999999997,6.231950999999999
20797,Centro,Centro,40.41441,-3.71098,1.1348760000000002,14.849388000000015
20798,Tetuán,Tetuán,40.45375,-3.70477,5.274693000000002,13.550381000000009
20799,Moncloa,Moncloa - Aravaca,40.46139,-3.78431,9.865727,21.359350999999982
20800,Moratalaz,Moratalaz,40.40939,-3.65102,6.190970000000001,11.53542100000001
20801,Arganzuela,Arganzuela,40.39856,-3.69996,3.073121,15.568382000000012
20803,Castellana,Salamanca,40.42975,-3.68094,4.309961999999999,11.608076000000008
20804,Ciudad Lineal,Ciudad Lineal,40.42772,-3.64757,6.785064000000001,9.280646000000004
20805,La Latina,Centro,40.40927,-3.70371,1.7085249999999998,15.076238000000016
20806,Carabanchel,Carabanchel,40.38749,-3.72539,5.110689000000001,18.546457999999987
20807,Moncloa,Moncloa - Aravaca,40.45436,-3.71334,5.9504870000000025,14.305662000000009
20808,Centro,Centro,40.42037,-3.70744,1.263486,14.063034000000018
20809,Carabanchel,Carabanchel,40.39001,-3.71478,4.320636,17.71481999999999
20810,Puente de Vallecas,Puente de Vallecas,40.39674,-3.66392,5.23852,13.21090900000002
20811,Arganzuela,Arganzuela,40.39709,-3.69823,3.107338,15.602599000000012
20812,San Blas,San Blas - Canillejas,40.44825,-3.60745,10.718114999999996,5.064050999999999
20813,Puente de Vallecas,Puente de Vallecas,40.38351,-3.67321,6.1202950000000005,15.143666000000012
20814,Carabanchel,Carabanchel,40.38874,-3.7354,5.549290000000001,18.985058999999985
20815,Carabanchel,Carabanchel,40.38859,-3.7287,5.0837140000000005,18.519482999999987
20816,La Latina,Centro,40.40978,-3.70566,1.473691,14.909460000000015
20817,Carabanchel,Carabanchel,40.3887,-3.71594,4.448985,17.884753999999987
20818,Cortes,Centro,40.41605,-3.69989,1.803201,13.566457000000018
20819,Centro,Centro,40.42684,-3.70406,2.448277,13.720953000000016
20820,Centro,Centro,40.42006,-3.7077,1.190427,14.106828000000016
20821,Hortaleza,Hortaleza,40.50741,-3.65585,14.618645999999998,11.075495000000004
20822,Salamanca,Salamanca,40.43411,-3.67739,4.889432,11.34994300000001
20823,Bellas Vistas,Tetuán,40.45413,-3.70982,5.732427000000002,14.261430000000008
20824,Arganzuela,Arganzuela,40.3981,-3.69551,3.295336,15.300653000000011
20826,Argüelles,Moncloa - Aravaca,40.43178,-3.7208,3.252233999999999,15.229595000000012
20827,Embajadores,Centro,40.41305,-3.70236,1.584641,14.320964000000014
20828,Fuencarral-el Pardo,Fuencarral - El Pardo,40.47703,-3.7349,8.619881000000005,15.930622000000003
20829,Centro,Centro,40.42484,-3.70625,1.930222,14.144995000000014
20830,Cortes,Centro,40.41521,-3.69849,1.722639,13.658647000000016
20831,Palos do Moguer,Arganzuela,40.40339,-3.69171,3.123522999999999,14.728999000000018
20832,Ciudad Lineal,Ciudad Lineal,40.42806,-3.6469,6.862322000000001,9.203388000000002
20833,Centro,Centro,40.40808,-3.71107,1.7644139999999997,15.200183000000017
20834,Retiro,Retiro,40.40796,-3.6893,2.739408,14.000419000000017
20835,Centro,Centro,40.41388,-3.70766,0.9978919999999998,14.495809000000015
20836,Justicia,Centro,40.42033,-3.69826,2.4586779999999995,13.505582000000016
